url	status	kind	reason	file	src_text_chars	md_text_chars	missing_runs	title
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Balances/Liquid-balances-Observation/Balance-export-urine-Observation.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-balances-liquid-balances-observation-balance-export-urine-observation.page.md.md	233659	332539	16	Balance export urine (Observation)
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Balances/Liquid-balances-Observation/Blood-loss-balance-Observation.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-balances-liquid-balances-observation-blood-loss-balance-observation.page.md.md	2039	2076	0	Blood loss balance (Observation)
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Balances/Liquid-balances-Observation/Balance-sheet-for-imports-of-enteral-fluids-Observation.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-balances-liquid-balances-observation-balance-sheet-for-imports-of-enteral-fluids-observation.page.md.md	233854	333292	16	Balance sheet for imports of enteral fluids (Observation)
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Balances/Liquid-balances-Observation/Balance-import-liquid-total-Observation.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-balances-liquid-balances-observation-balance-import-liquid-total-observation.page.md.md	233716	332586	16	Balance import liquid total (Observation)
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Balances/Liquid-balances-Observation/Balance-import-of-oral-fluids-Observation.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-balances-liquid-balances-observation-balance-import-of-oral-fluids-observation.page.md.md	2136	2173	0	Balance import of oral fluids (Observation)
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Balances/Liquid-balances-Observation/Total-daily-balance-Observation.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-balances-liquid-balances-observation-total-daily-balance-observation.page.md.md	233813	333521	16	Total daily balance (Observation)
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Balances/Liquid-balances-Observation/New-item.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-balances-liquid-balances-observation-new-item.page.md.md	219429	313889	12	New item
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Balances/Liquid-balances-Observation/New-item-duplicate-2.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-balances-liquid-balances-observation-new-item-duplicate-2.page.md.md	219479	314262	12	New item
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Balances/Liquid-balances-Observation/New-item-duplicate-3.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-balances-liquid-balances-observation-new-item-duplicate-3.page.md.md	219374	314020	12	New item
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Balances/Liquid-balances-Observation/New-item-duplicate-4.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-balances-liquid-balances-observation-new-item-duplicate-4.page.md.md	219344	313855	12	New item
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Survey?version=current	harvested	narrative		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-survey.md	6	9	0	Survey
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Survey/New-item?version=current	harvested	narrative		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-survey-new-item.md	8	11	0	New item
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Survey/New-item/untersuchung-pupillenbefund.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-survey-new-item-untersuchung-pupillenbefund.page.md.md	212026	307274	12	untersuchung-pupillenbefund
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Survey/New-item/untersuchung-pupillenform.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-survey-new-item-untersuchung-pupillenform.page.md.md	188845	274148	8	untersuchung-pupillenform
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Survey/New-item/Survey-pupillengroesse.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-survey-new-item-survey-pupillengroesse.page.md.md	203861	294148	10	Survey pupillengroesse
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Survey/New-item/untersuchung-pupillensymmetrie.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-survey-new-item-untersuchung-pupillensymmetrie.page.md.md	211324	302509	12	untersuchung-pupillensymmetrie
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Survey/New-item/New-item-duplicate-5.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-survey-new-item-new-item-duplicate-5.page.md.md	188960	274645	8	New item
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Survey/New-item/New-item-duplicate-6.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-survey-new-item-new-item-duplicate-6.page.md.md	188974	274707	8	New item
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/FHIR-profiles/Scores?version=current	harvested	narrative		migration-log/guide-harvest-en/pagecontent/technical-implementation-fhir-profiles-scores.md	6	9	0	Scores
https://simplifier.net/guide/MIIIGIntensivecare-EN/MIIIGModulICU/Technical-implementation/Terminologies.page.md?version=current	harvested	artefact-view		migration-log/guide-harvest-en/pagecontent/technical-implementation-terminologies.page.md.md	21372	62440	0	Terminologies
