id	layer	check	verdict	subject	evidence	autofix	action
C6-94b903	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-bilanzen-bilanz-observation-bilanz-ausfuhr-pankreasdrainage-observation.page.md.md	mapped to StructureDefinition-mii-pr-icu-bilanz-ausfuhr-pankreasdrainage-intro, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-bilanz-ausfuhr-blutverlust-intro (2), StructureDefinition-mii-pr-icu-bilanz-ausfuhr-drainage-generisch-intro (2), StructureDefinition-mii-pr-icu-bilanz-ausfuhr-fluessigkeit-gesamt-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-4da197	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-bilanzen-bilanz-observation-bilanz-ausfuhr-stuhlgang-observation.page.md.md	mapped to StructureDefinition-mii-pr-icu-bilanz-ausfuhr-stuhlgang-intro, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-bilanz-ausfuhr-blutverlust-intro (2), StructureDefinition-mii-pr-icu-bilanz-ausfuhr-drainage-generisch-intro (2), StructureDefinition-mii-pr-icu-bilanz-ausfuhr-fluessigkeit-gesamt-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-b9bcef	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-bilanzen-bilanz-observation-bilanz-ausfuhr-urin-observation.page.md.md	mapped to StructureDefinition-mii-pr-icu-bilanz-ausfuhr-urin-intro, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-bilanz-ausfuhr-blutverlust-intro (2), StructureDefinition-mii-pr-icu-bilanz-ausfuhr-drainage-generisch-intro (2), StructureDefinition-mii-pr-icu-bilanz-ausfuhr-fluessigkeit-gesamt-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-2a30ff	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-bilanzen-bilanz-observation-bilanz-ausfuhr-wunddrainage-observation.page.md.md	mapped to StructureDefinition-mii-pr-icu-bilanz-ausfuhr-wunddrainage-intro, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-bilanz-ausfuhr-blutverlust-intro (2), StructureDefinition-mii-pr-icu-bilanz-ausfuhr-drainage-generisch-intro (2), StructureDefinition-mii-pr-icu-bilanz-ausfuhr-fluessigkeit-gesamt-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-44dd91	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-bilanzen-bilanz-observation-bilanz-einfuhr-abgepumpte-muttermilch-observation.page.md.md	mapped to StructureDefinition-mii-pr-icu-bilanz-einfuhr-abgepumpte-muttermilch-intro, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-bilanz-ausfuhr-blutverlust-intro (2), StructureDefinition-mii-pr-icu-bilanz-ausfuhr-drainage-generisch-intro (2), StructureDefinition-mii-pr-icu-bilanz-ausfuhr-fluessigkeit-gesamt-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-2b829d	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-bilanzen-bilanz-observation-bilanz-einfuhr-enterale-fl-ssigkeit-observation.page.md.md	mapped to StructureDefinition-mii-pr-icu-bilanz-einfuhr-enterale-fluessigkeit-intro, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-bilanz-ausfuhr-blutverlust-intro (2), StructureDefinition-mii-pr-icu-bilanz-ausfuhr-drainage-generisch-intro (2), StructureDefinition-mii-pr-icu-bilanz-ausfuhr-fluessigkeit-gesamt-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-159f39	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-bilanzen-bilanz-observation-bilanz-einfuhr-fl-ssigkeit-gesamt-observation.page.md.md	mapped to StructureDefinition-mii-pr-icu-bilanz-einfuhr-fluessigkeit-gesamt-intro, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-bilanz-ausfuhr-blutverlust-intro (2), StructureDefinition-mii-pr-icu-bilanz-ausfuhr-drainage-generisch-intro (2), StructureDefinition-mii-pr-icu-bilanz-ausfuhr-fluessigkeit-gesamt-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-3a7bd8	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-bilanzen-bilanz-observation-bilanz-einfuhr-muttermilch-observation.page.md.md	mapped to StructureDefinition-mii-pr-icu-bilanz-einfuhr-muttermilch-intro, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-bilanz-ausfuhr-blutverlust-intro (2), StructureDefinition-mii-pr-icu-bilanz-ausfuhr-drainage-generisch-intro (2), StructureDefinition-mii-pr-icu-bilanz-ausfuhr-fluessigkeit-gesamt-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-a032b8	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-bilanzen-bilanz-observation-bilanz-einfuhr-oraler-fl-ssigkeit-observation.page.md.md	mapped to StructureDefinition-mii-pr-icu-bilanz-einfuhr-orale-fluessigkeit-intro, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-bilanz-ausfuhr-blutverlust-intro (2), StructureDefinition-mii-pr-icu-bilanz-ausfuhr-drainage-generisch-intro (2), StructureDefinition-mii-pr-icu-bilanz-ausfuhr-fluessigkeit-gesamt-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-4ea737	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-bilanzen-bilanz-observation-bilanz-einfuhr-s-uglingsnahrung-observation.page.md.md	mapped to StructureDefinition-mii-pr-icu-bilanz-einfuhr-saeuglingsnahrung-intro, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-bilanz-ausfuhr-blutverlust-intro (2), StructureDefinition-mii-pr-icu-bilanz-ausfuhr-drainage-generisch-intro (2), StructureDefinition-mii-pr-icu-bilanz-ausfuhr-fluessigkeit-gesamt-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-a0f7e1	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-bilanzen-bilanz-observation-bilanz-einfuhr-spendermilch-observation.page.md.md	mapped to StructureDefinition-mii-pr-icu-bilanz-einfuhr-spendermilch-intro, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-bilanz-ausfuhr-blutverlust-intro (2), StructureDefinition-mii-pr-icu-bilanz-ausfuhr-drainage-generisch-intro (2), StructureDefinition-mii-pr-icu-bilanz-ausfuhr-fluessigkeit-gesamt-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-1f8173	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-bilanzen-bilanz-observation-bilanz-tagesbilanz-fl-ssigkeit-observation.page.md.md	mapped to StructureDefinition-mii-pr-icu-bilanz-tagesbilanz-fluessigkeit-intro, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-bilanz-ausfuhr-blutverlust-intro (2), StructureDefinition-mii-pr-icu-bilanz-ausfuhr-drainage-generisch-intro (2), StructureDefinition-mii-pr-icu-bilanz-ausfuhr-fluessigkeit-gesamt-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-773410	conservation	C6	IDENTISCH	technischeimplementierung-fhir-profile-ger-teinformationen.page.md.md	17 of 20 runs placed, most on profiles -- the mapped target	-	-
C6-fb24c3	conservation	C6	IDENTISCH	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-arterieller-blutdruck-observation.page.md.md	2 of 2783 runs placed, most on StructureDefinition-mii-pr-icu-muv-arterieller-blutdruck-intro -- the mapped target	-	-
C6-e26ac3	conservation	C6	IDENTISCH	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-atemfrequenzobservation.page.md.md	2 of 1095 runs placed, most on StructureDefinition-mii-pr-icu-muv-atemfrequenz-intro -- the mapped target	-	-
C6-8456c2	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-herzfrequenzobservation.page.md.md	mapped to profiles, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-muv-atemfrequenz-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergewicht-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergroesse-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-a9f64a	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-herzzeitvolumenobservation.page.md.md	mapped to profiles, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-muv-atemfrequenz-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergewicht-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergroesse-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-4ebdf7	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-idealeskrpergewichtobservation.page.md.md	mapped to profiles, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-muv-atemfrequenz-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergewicht-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergroesse-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-54fc34	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-intrakranieller-druck-icp-observation.page.md.md	mapped to profiles, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-muv-atemfrequenz-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergewicht-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergroesse-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-44c627	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpergewicht-observation.page.md.md	mapped to StructureDefinition-mii-pr-icu-muv-koerpergewicht-intro, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-muv-atemfrequenz-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergewicht-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergroesse-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-8c9b46	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpergewicht-percentil-altersabh-ngig-observation.page.md.md	mapped to profiles, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-muv-atemfrequenz-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergewicht-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergroesse-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-2ef38e	conservation	C6	IDENTISCH	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpergr-e-observation.page.md.md	3 of 1488 runs placed, most on StructureDefinition-mii-pr-icu-muv-koerpergroesse-intro -- the mapped target	-	-
C6-838560	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpergr-sse-percentil-altersabh-ngig-observation.page.md.md	mapped to profiles, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-muv-atemfrequenz-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergewicht-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergroesse-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-02e4ea	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-achsel-observation.page.md.md	mapped to profiles, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-muv-atemfrequenz-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergewicht-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergroesse-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-c2bf69	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-atemwege-observation.page.md.md	mapped to profiles, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-muv-atemfrequenz-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergewicht-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergroesse-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-92fdec	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-blut-observation.page.md.md	mapped to profiles, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-muv-atemfrequenz-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergewicht-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergroesse-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-a7442b	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-brust-observation.page.md.md	mapped to profiles, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-muv-atemfrequenz-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergewicht-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergroesse-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-7fdd44	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-brustwirbelsaeule-observation.page.md.md	mapped to profiles, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-muv-atemfrequenz-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergewicht-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergroesse-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-827403	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-gelenk-observation.page.md.md	mapped to profiles, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-muv-atemfrequenz-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergewicht-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergroesse-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-abd963	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-halswirbelsaeule-observation.page.md.md	mapped to profiles, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-muv-atemfrequenz-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergewicht-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergroesse-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-d440c5	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-harnblase-observation.page.md.md	mapped to profiles, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-muv-atemfrequenz-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergewicht-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergroesse-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-40afe2	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-kern-observation.page.md.md	mapped to profiles, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-muv-atemfrequenz-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergewicht-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergroesse-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-7ed8e6	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-leiste-observation.page.md.md	mapped to profiles, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-muv-atemfrequenz-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergewicht-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergroesse-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-fdb789	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-lendenwirbelsaeule-observation.page.md.md	mapped to profiles, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-muv-atemfrequenz-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergewicht-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergroesse-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-cc7193	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-myokard-observation.page.md.md	mapped to profiles, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-muv-atemfrequenz-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergewicht-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergroesse-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-32264a	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-nasal-observation.page.md.md	mapped to profiles, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-muv-atemfrequenz-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergewicht-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergroesse-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-b77a8c	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-nasen-rachen-raum-observation.page.md.md	mapped to profiles, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-muv-atemfrequenz-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergewicht-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergroesse-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-663d23	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-rektal-observation.page.md.md	mapped to profiles, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-muv-atemfrequenz-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergewicht-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergroesse-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-148668	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-speiseroehre-observation.page.md.md	mapped to profiles, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-muv-atemfrequenz-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergewicht-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergroesse-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-784dcc	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-stirn-observation.page.md.md	mapped to profiles, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-muv-atemfrequenz-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergewicht-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergroesse-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-0c829e	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-trommelfell-observation.page.md.md	mapped to profiles, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-muv-atemfrequenz-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergewicht-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergroesse-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-73366e	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-unter-der-zunge-observation.page.md.md	mapped to profiles, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-muv-atemfrequenz-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergewicht-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergroesse-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-0c1a03	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation-k-rpertemperatur-vaginal-observation.page.md.md	mapped to profiles, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-muv-atemfrequenz-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergewicht-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergroesse-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-b724fd	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-k-rpertemperatur-generisch-observation.md	mapped to profiles, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-muv-atemfrequenz-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergewicht-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergroesse-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-62f1d1	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-kopfumfangobservation.page.md.md	mapped to StructureDefinition-mii-pr-icu-muv-kopfumfang-intro, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-muv-atemfrequenz-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergewicht-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergroesse-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-c061db	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-linksv.herzindexdurchindikatorverdnnungobservation.page.md.md	mapped to profiles, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-muv-atemfrequenz-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergewicht-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergroesse-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-68cc04	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-linksv.herzzeitvolumendurchindikatorverdnnungobservation.page.md.md	mapped to profiles, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-muv-atemfrequenz-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergewicht-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergroesse-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-f46461	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-linksv.schlagvolumendurchindikatorverdnnungobservation.page.md.md	mapped to profiles, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-muv-atemfrequenz-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergewicht-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergroesse-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-eed5af	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-linksv.schlagvolumenindexdurchindikatorverd.observation.page.md.md	mapped to profiles, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-muv-atemfrequenz-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergewicht-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergroesse-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-61a167	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-linksventrikulaeres-schlagvolumen-observation.page.md.md	mapped to profiles, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-muv-atemfrequenz-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergewicht-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergroesse-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-9ac1f2	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-linksventrikulaeres-schlagvolumenindex-observation.page.md.md	mapped to profiles, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-muv-atemfrequenz-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergewicht-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergroesse-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
C6-5e2adc	conservation	C6	NICHT PRUEFBAR	technischeimplementierung-fhir-profile-monitoringundvitaldaten-monitoringundvitaldatenobservation-linksventrikulrerherzindexobservation.page.md.md	mapped to profiles, which holds 2 run(s), but MOST landed on StructureDefinition-mii-pr-icu-muv-atemfrequenz-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergewicht-intro (2), StructureDefinition-mii-pr-icu-muv-koerpergroesse-intro (2)	-	a split is legitimate when the source page was deliberately divided; confirm the routing or correct the page map
